ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX
200501080001,INLET ELEMENTARY SCHOOL,2016,20050108,INLET COMMON SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,20,HAMILTON,5
200601040001,LAKE PLEASANT SCHOOL,2016,20060104,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,2090,BOCES HAMILTON-FULTON-MONTGOMERY,20,HAMILTON,5
200701040001,LONG LAKE CENTRAL SCHOOL,2016,20070104,LONG LAKE CENTRAL SCHOOL DISTRICT,1690,BOCES FRANKLIN-ESSEX-HAMILTON,20,HAMILTON,6
200901040001,WELLS SCHOOL,2016,20090104,WELLS CENTRAL SCHOOL DISTRICT,2090,BOCES HAMILTON-FULTON-MONTGOMERY,20,HAMILTON,5
210302040003,WEST CANADA VALLEY JUNIOR-SENIOR HIGH SCHOOL,2016,21030204,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,5
210302040005,WEST CANADA VALLEY ELEMENTARY SCHOOL,2016,21030204,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,5
210402060001,FRANKFORT-SCHUYLER CENTRAL HIGH SCHOOL,2016,21040206,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,5
210402060003,FRANKFORT-SCHUYLER ELEMENTARY SCHOOL,2016,21040206,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,5
210402060005,FRANKFORT-SCHUYLER MIDDLE SCHOOL,2016,21040206,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,5
210601060005,HERKIMER HIGH SCHOOL,2016,21060106,HERKIMER CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
210601060006,HERKIMER ELEMENTARY SCHOOL,2016,21060106,HERKIMER CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
210800050001,BENTON HALL ACADEMY,2016,21080005,LITTLE FALLS CITY SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
210800050005,LITTLE FALLS HIGH SCHOOL,2016,21080005,LITTLE FALLS CITY SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
210800050006,LITTLE FALLS MIDDLE SCHOOL,2016,21080005,LITTLE FALLS CITY SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
211003040001,DOLGEVILLE ELEMENTARY SCHOOL,2016,21100304,DOLGEVILLE CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
211003040002,JAMES A GREEN HIGH SCHOOL,2016,21100304,DOLGEVILLE CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
211003040004,DOLGEVILLE MIDDLE SCHOOL,2016,21100304,DOLGEVILLE CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
211103040001,POLAND JUNIOR-SENIOR HIGH SCHOOL,2016,21110304,POLAND CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
211103040003,POLAND ELEMENTARY SCHOOL,2016,21110304,POLAND CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
211701040001,OWEN D YOUNG CENTRAL SCHOOL,2016,21170104,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
211901020001,TOWN OF WEBB SCHOOL,2016,21190102,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,21,HERKIMER,6
212001040002,MOUNT MARKHAM ELEMENTARY SCHOOL,2016,21200104,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
212001040003,MOUNT MARKHAM SENIOR HIGH SCHOOL,2016,21200104,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
212001040005,MOUNT MARKHAM MIDDLE SCHOOL,2016,21200104,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
212101040001,GREGORY B JARVIS MIDDLE SCHOOL,2016,21210104,CENTRAL VALLEY CSD AT ILION-MOHAWK,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
212101040002,HARRY M FISHER ELEMENTARY SCHOOL,2016,21210104,CENTRAL VALLEY CSD AT ILION-MOHAWK,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
212101040005,CENTRAL VALLEY ACADEMY,2016,21210104,CENTRAL VALLEY CSD AT ILION-MOHAWK,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
212101040006,BARRINGER ROAD ELEMENTARY SCHOOL,2016,21210104,CENTRAL VALLEY CSD AT ILION-MOHAWK,2190,BOCES HERK-FULTON-HAMILTON-OTSEGO,21,HERKIMER,4
220101040002,SOUTH JEFFERSON HIGH SCHOOL,2016,22010104,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220101040003,MAYNARD P WILSON ELEMENTARY SCHOOL,2016,22010104,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220101040004,MANNSVILLE MANOR ELEMENTARY SCHOOL,2016,22010104,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220101040006,CLARKE MIDDLE SCHOOL,2016,22010104,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220202040001,ALEXANDRIA CENTRAL ELEMENTARY SCHOOL,2016,22020204,ALEXANDRIA CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220202040002,ALEXANDRIA CENTRAL HIGH SCHOOL,2016,22020204,ALEXANDRIA CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220301060001,ANTWERP PRIMARY SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220301060002,EVANS MILLS PRIMARY SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220301060003,PHILADELPHIA PRIMARY SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220301060004,THERESA PRIMARY SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220301060007,INDIAN RIVER HIGH SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220301060008,INDIAN RIVER MIDDLE SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220301060009,CALCIUM PRIMARY SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220301060010,INDIAN RIVER INTERMEDIATE SCHOOL,2016,22030106,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
220401040002,BROWNVILLE SCHOOL,2016,22040104,GENERAL BROWN CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220401040003,DEXTER ELEMENTARY SCHOOL,2016,22040104,GENERAL BROWN CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220401040004,GENERAL BROWN JUNIOR-SENIOR HIGH SCHOOL,2016,22040104,GENERAL BROWN CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220701040001,GUARDINO ELEMENTARY SCHOOL,2016,22070104,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220701040002,CAPE VINCENT ELEMENTARY SCHOOL,2016,22070104,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220701040003,THOUSAND ISLANDS HIGH SCHOOL,2016,22070104,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220701040004,THOUSAND ISLANDS MIDDLE SCHOOL,2016,22070104,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
220909040010,BELLEVILLE HENDERSON CENTRAL SCHOOL,2016,22090904,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
221001040001,SACKETS HARBOR CENTRAL SCHOOL,2016,22100104,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,5
221301040001,LYME CENTRAL SCHOOL,2016,22130104,LYME CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
221401040001,LA FARGEVILLE CENTRAL SCHOOL,2016,22140104,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
222000010007,KNICKERBOCKER SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222000010010,SHERMAN SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222000010011,STARBUCK ELEMENTARY SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222000010013,CASE MIDDLE SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222000010014,NORTH ELEMENTARY SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222000010015,OHIO STREET SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222000010016,WATERTOWN SENIOR HIGH SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222000010017,HAROLD T WILEY SCHOOL,2016,22200001,WATERTOWN CITY SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,3
222201060001,CARTHAGE SENIOR HIGH SCHOOL,2016,22220106,CARTHAGE CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
222201060002,BLACK RIVER SCHOOL,2016,22220106,CARTHAGE CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
222201060005,CARTHAGE ELEMENTARY SCHOOL,2016,22220106,CARTHAGE CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
222201060006,WEST CARTHAGE ELEMENTARY SCHOOL,2016,22220106,CARTHAGE CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
222201060011,CARTHAGE MIDDLE SCHOOL,2016,22220106,CARTHAGE CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,22,JEFFERSON,4
230201040001,COPENHAGEN CENTRAL SCHOOL,2016,23020104,COPENHAGEN CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
230301040001,HARRISVILLE ELEMENTARY SCHOOL,2016,23030104,HARRISVILLE CENTRAL SCHOOL DISTRICT,5190,BOCES ST LAWRENCE-LEWIS,23,LEWIS,5
230301040002,HARRISVILLE JUNIOR-SENIOR HIGH SCHOOL,2016,23030104,HARRISVILLE CENTRAL SCHOOL DISTRICT,5190,BOCES ST LAWRENCE-LEWIS,23,LEWIS,5
230901040001,LOWVILLE ELEMENTARY SCHOOL,2016,23090104,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
230901040002,LOWVILLE HIGH SCHOOL,2016,23090104,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
230901040003,LOWVILLE MIDDLE SCHOOL,2016,23090104,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
231101040005,GLENFIELD ELEMENTARY SCHOOL,2016,23110104,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
231101040006,SOUTH LEWIS MIDDLE SCHOOL,2016,23110104,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
231101040007,SOUTH LEWIS HIGH SCHOOL,2016,23110104,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
231101040008,PORT LEYDEN ELEMENTARY SCHOOL,2016,23110104,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
231301040001,BEAVER RIVER ELEMENTARY SCHOOL,2016,23130104,BEAVER RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
231301040002,BEAVER RIVER SENIOR HIGH SCHOOL,2016,23130104,BEAVER RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
231301040004,BEAVER RIVER MIDDLE SCHOOL,2016,23130104,BEAVER RIVER CENTRAL SCHOOL DISTRICT,2290,BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA,23,LEWIS,4
240101040001,AVON PRIMARY SCHOOL,2016,24010104,AVON CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240101040002,AVON HIGH SCHOOL,2016,24010104,AVON CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240101040003,AVON MIDDLE SCHOOL,2016,24010104,AVON CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240201040001,CALEDONIA-MUMFORD ELEMENTARY SCHOOL,2016,24020104,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240201040002,CALEDONIA-MUMFORD HIGH SCHOOL,2016,24020104,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240201040003,CALEDONIA-MUMFORD MIDDLE SCHOOL,2016,24020104,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240401040001,GENESEO MIDDLE SCHOOL HIGH SCHOOL,2016,24040104,GENESEO CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240401040002,GENESEO ELEMENTARY SCHOOL,2016,24040104,GENESEO CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240801060001,LIVONIA ELEMENTARY SCHOOL,2016,24080106,LIVONIA CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240801060002,LIVONIA SENIOR HIGH SCHOOL,2016,24080106,LIVONIA CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240801060003,LIVONIA MIDDLE SCHOOL,2016,24080106,LIVONIA CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
240901040001,MOUNT MORRIS MIDDLE/SENIOR HIGH SCHOOL,2016,24090104,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,4
240901040002,MOUNT MORRIS ELEMENTARY SCHOOL,2016,24090104,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,4
241001060001,ELLIS B HYDE ELEMENTARY SCHOOL,2016,24100106,DANSVILLE CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,4
241001060003,DANSVILLE HIGH SCHOOL,2016,24100106,DANSVILLE CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,4
241001060004,DANSVILLE PRIMARY SCHOOL,2016,24100106,DANSVILLE CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,4
241101040001,DALTON-NUNDA MIDDLE SCHOOL,2016,24110104,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
241101040002,DALTON-NUNDA ELEMENTARY SCHOOL,2016,24110104,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
241101040003,DALTON-NUNDA HIGH SCHOOL,2016,24110104,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
241701040003,YORK CENTRAL ELEMENTARY SCHOOL,2016,24170104,YORK CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
241701040004,YORK MIDDLE/HIGH SCHOOL,2016,24170104,YORK CENTRAL SCHOOL DISTRICT,2490,BOCES GENESEE VALLEY,24,LIVINGSTON,5
250109040001,BROOKFIELD CENTRAL SCHOOL,2016,25010904,BROOKFIELD CENTRAL SCHOOL DISTRICT,4190,BOCES ONEIDA-HERKIMER-MADISON,25,MADISON,4
250201060001,CAZENOVIA MIDDLE SCHOOL,2016,25020106,CAZENOVIA CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,5
250201060002,CAZENOVIA HIGH SCHOOL,2016,25020106,CAZENOVIA CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,5
250201060006,BURTON STREET ELEMENTARY SCHOOL,2016,25020106,CAZENOVIA CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,5
250301040001,DERUYTER HIGH SCHOOL,2016,25030104,DERUYTER CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,4
250301040002,DERUYTER ELEMENTARY SCHOOL,2016,25030104,DERUYTER CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,4
250401040001,EDWARD R ANDREWS ELEMENTARY SCHOOL,2016,25040104,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,4
250401040004,MORRISVILLE MIDDLE SCHOOL HIGH SCHOOL,2016,25040104,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,4
250701040001,HAMILTON JUNIOR-SENIOR HIGH SCHOOL,2016,25070104,HAMILTON CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
250701040002,HAMILTON ELEMENTARY SCHOOL,2016,25070104,HAMILTON CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
250901060003,PETERBORO STREET ELEMENTARY SCHOOL,2016,25090106,CANASTOTA CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
250901060004,CANASTOTA HIGH SCHOOL,2016,25090106,CANASTOTA CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
250901060005,ROBERTS STREET MIDDLE SCHOOL,2016,25090106,CANASTOTA CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
250901060006,SOUTH SIDE ELEMENTARY SCHOOL,2016,25090106,CANASTOTA CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251101040003,MADISON CENTRAL SCHOOL,2016,25110104,MADISON CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,4
251400010002,DURHAMVILLE SCHOOL,2016,25140001,ONEIDA CITY SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251400010003,NORTH BROAD STREET SCHOOL,2016,25140001,ONEIDA CITY SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251400010005,SENECA STREET SCHOOL,2016,25140001,ONEIDA CITY SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251400010006,W F PRIOR ELEMENTARY SCHOOL,2016,25140001,ONEIDA CITY SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251400010008,OTTO L SHORTELL MIDDLE SCHOOL,2016,25140001,ONEIDA CITY SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251400010009,ONEIDA SENIOR HIGH SCHOOL,2016,25140001,ONEIDA CITY SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251501040001,STOCKBRIDGE VALLEY CENTRAL SCHOOL,2016,25150104,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT,2590,BOCES MADISON-ONEIDA,25,MADISON,5
251601060001,BRIDGEPORT ELEMENTARY SCHOOL,2016,25160106,CHITTENANGO CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,5
251601060002,BOLIVAR ROAD ELEMENTARY SCHOOL,2016,25160106,CHITTENANGO CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,5
251601060003,CHITTENANGO MIDDLE SCHOOL,2016,25160106,CHITTENANGO CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,5
251601060005,CHITTENANGO HIGH SCHOOL,2016,25160106,CHITTENANGO CENTRAL SCHOOL DISTRICT,4290,BOCES ONONDAGA-CORTLAND-MADISON,25,MADISON,5
260101060001,COUNCIL ROCK PRIMARY SCHOOL,2016,26010106,BRIGHTON CENTRAL SCHOOL DISTRICT,2691,BOCES MONROE 1,26,MONROE,6
260101060004,BRIGHTON HIGH SCHOOL,2016,26010106,BRIGHTON CENTRAL SCHOOL DISTRICT,2691,BOCES MONROE 1,26,MONROE,6
260101060008,TWELVE CORNERS MIDDLE SCHOOL,2016,26010106,BRIGHTON CENTRAL SCHOOL DISTRICT,2691,BOCES MONROE 1,26,MONROE,6
260101060010,FRENCH ROAD ELEMENTARY SCHOOL,2016,26010106,BRIGHTON CENTRAL SCHOOL DISTRICT,2691,BOCES MONROE 1,26,MONROE,6
260401060001,GATES-CHILI HIGH SCHOOL,2016,26040106,GATES-CHILI CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260401060002,FLORENCE BRASSER SCHOOL,2016,26040106,GATES-CHILI CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260401060004,GATES-CHILI MIDDLE SCHOOL,2016,26040106,GATES-CHILI CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260401060007,PAUL ROAD SCHOOL,2016,26040106,GATES-CHILI CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260401060008,WALT DISNEY SCHOOL,2016,26040106,GATES-CHILI CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260401060009,NEIL ARMSTRONG SCHOOL,2016,26040106,GATES-CHILI CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260501060001,AUTUMN LANE ELEMENTARY SCHOOL,2016,26050106,GREECE CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260501060002,LONGRIDGE SCHOOL,2016,26050106,GREECE CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
260501060004,BROOKSIDE ELEMENTARY SCHOOL CAMPUS,2016,26050106,GREECE CENTRAL SCHOOL DISTRICT,2692,BOCES MONROE 2-ORLEANS,26,MONROE,5
